,id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,overall_qual,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,saleprice,exterior,porch,remodelled,pool
78,136.0,rl,80.0,11600.0,0,lvl,corner,gtl,names,feedr,duplex,2story,5.0,1960.0,gable,brkface,361.0,3,cblock,3,1,rec,443.0,unf,662.0,1105.0,3,1105.0,1169.0,2274.0,0.0,2.0,0.0,3,12.0,typ,0.0,0,detchd,unf,480.0,ta,0.0,154300.0,metal,0,0.0,0
79,2235.0,rm,50.0,7288.0,0,lvl,inside,gtl,idotrr,artery,1fam,1.5fin,5.0,1925.0,gable,none,0.0,4,brktil,3,1,unf,0.0,unf,936.0,936.0,5,936.0,665.0,1601.0,0.0,2.0,0.0,3,6.0,typ,0.0,0,none,none,0.0,none,0.0,129850.0,vinyl,0,1.0,0
80,1993.0,rm,35.0,4571.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,5.0,1910.0,gable,none,0.0,3,brktil,3,1,blq,168.0,unf,448.0,616.0,5,616.0,616.0,1232.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,detchd,unf,480.0,fa,280.0,114000.0,metal,0,1.0,0
81,367.0,rl,63.0,17423.0,1,lvl,culdsac,gtl,stonebr,norm,1fam,1story,9.0,2008.0,hip,stone,748.0,5,pconc,5,1,glq,1904.0,unf,312.0,2216.0,5,2234.0,0.0,2234.0,1.0,2.0,0.0,5,9.0,typ,1.0,4,attchd,fin,1166.0,ta,0.0,501837.0,vinyl,1,1.0,0
82,1309.0,rm,100.0,12665.0,1,lvl,inside,gtl,oldtown,artery,1fam,1.5fin,5.0,1915.0,gable,none,0.0,3,brktil,3,2,unf,0.0,unf,876.0,876.0,4,876.0,540.0,1416.0,0.0,1.0,1.0,3,7.0,typ,1.0,4,detchd,unf,720.0,ta,418.0,153900.0,wood,0,1.0,0
83,402.0,rl,60.0,9000.0,0,lvl,fr2,gtl,names,norm,1fam,1story,4.0,1971.0,gable,none,0.0,3,cblock,3,1,alq,240.0,unf,624.0,864.0,4,864.0,0.0,864.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,detchd,unf,576.0,ta,200.0,130000.0,vinyl,0,1.0,0
84,1592.0,rm,32.0,4500.0,0,lvl,fr2,gtl,mitchel,norm,twnhse,1story,6.0,1997.0,hip,brkface,197.0,3,pconc,5,1,glq,864.0,unf,325.0,1189.0,5,1189.0,0.0,1189.0,1.0,2.0,0.0,3,4.0,typ,0.0,0,attchd,rfn,392.0,ta,0.0,160500.0,vinyl,1,0.0,0
85,2409.0,rl,48.0,6373.0,0,lvl,inside,gtl,nridght,norm,twnhse,1story,9.0,2006.0,hip,brkface,572.0,5,pconc,5,1,glq,415.0,unf,1251.0,1666.0,5,1666.0,0.0,1666.0,1.0,2.0,0.0,4,6.0,typ,1.0,4,attchd,rfn,575.0,ta,228.0,310090.0,metal,1,0.0,0
86,539.0,rl,67.0,10083.0,0,lvl,inside,gtl,sawyerw,norm,1fam,1story,7.0,2003.0,gable,none,0.0,4,pconc,4,1,glq,833.0,unf,343.0,1176.0,5,1200.0,0.0,1200.0,1.0,2.0,0.0,4,5.0,typ,0.0,0,attchd,rfn,555.0,ta,0.0,184900.0,vinyl,1,0.0,0
87,1940.0,rl,70.0,13300.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1956.0,hip,none,0.0,3,cblock,4,1,rec,377.0,unf,551.0,928.0,3,928.0,0.0,928.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,attchd,unf,252.0,ta,261.0,132000.0,wood,0,1.0,0
88,588.0,rl,80.0,9600.0,0,lvl,inside,gtl,nwames,feedr,1fam,1story,5.0,1969.0,gable,brkface,128.0,3,cblock,4,2,alq,553.0,rec,588.0,1288.0,3,1336.0,0.0,1336.0,0.0,2.0,0.0,3,6.0,typ,1.0,2,attchd,rfn,502.0,ta,312.0,163000.0,wood,1,0.0,0
89,96.0,fv,30.0,3215.0,0,lvl,inside,gtl,somerst,norm,twnhse,2story,7.0,2004.0,gable,brkface,120.0,4,pconc,4,3,glq,280.0,unf,320.0,600.0,5,600.0,600.0,1200.0,0.0,2.0,1.0,4,4.0,typ,0.0,0,detchd,rfn,480.0,ta,0.0,155000.0,metal,1,0.0,0
90,1187.0,rl,80.0,11104.0,1,lvl,inside,gtl,nwames,norm,1fam,slvl,6.0,1969.0,gable,none,0.0,3,cblock,3,3,glq,828.0,unf,599.0,1427.0,4,1427.0,0.0,1427.0,0.0,2.0,0.0,3,7.0,typ,0.0,0,attchd,rfn,516.0,ta,0.0,183000.0,metal,0,0.0,0
91,2154.0,rl,70.0,15295.0,3,lvl,corner,gtl,collgcr,norm,1fam,2story,7.0,1996.0,gable,brkface,254.0,4,pconc,4,2,glq,762.0,unf,98.0,860.0,5,1212.0,780.0,1992.0,1.0,2.0,1.0,4,7.0,min2,2.0,3,attchd,rfn,608.0,ta,225.0,211000.0,vinyl,1,1.0,0
92,550.0,rl,70.0,9109.0,0,lvl,inside,gtl,sawyerw,rrae,1fam,2story,7.0,1994.0,gable,none,0.0,4,pconc,4,1,lwq,36.0,glq,122.0,754.0,5,754.0,786.0,1540.0,1.0,2.0,1.0,4,6.0,typ,0.0,0,attchd,rfn,495.0,ta,140.0,184000.0,vinyl,1,0.0,0
93,811.0,rl,64.0,7018.0,0,bnk,inside,gtl,sawyerw,norm,duplex,1story,5.0,1979.0,gable,none,0.0,3,slab,0,0,none,0.0,none,0.0,0.0,3,1535.0,0.0,1535.0,0.0,2.0,0.0,3,8.0,typ,0.0,0,attchd,unf,400.0,ta,0.0,118858.0,wood,0,0.0,0
94,124.0,rl,72.0,14112.0,1,lvl,corner,gtl,names,norm,1fam,slvl,5.0,1964.0,hip,brkface,86.0,3,pconc,3,3,glq,1014.0,unf,138.0,1152.0,3,1152.0,0.0,1152.0,1.0,1.0,0.0,3,6.0,typ,1.0,4,attchd,rfn,484.0,ta,227.0,180500.0,wood,0,0.0,0
95,1836.0,fv,80.0,3523.0,1,lvl,inside,gtl,somerst,norm,twnhse,1story,8.0,2006.0,gable,stone,30.0,4,pconc,4,1,glq,60.0,unf,1081.0,1141.0,5,1151.0,0.0,1151.0,1.0,2.0,0.0,4,5.0,typ,0.0,0,attchd,fin,484.0,ta,0.0,166000.0,vinyl,1,1.0,0
96,779.0,rl,88.0,15312.0,0,lvl,inside,gtl,sawyer,norm,1fam,slvl,6.0,1960.0,hip,brkface,54.0,3,cblock,3,3,blq,588.0,unf,550.0,1138.0,5,1138.0,0.0,1138.0,0.0,1.0,0.0,3,6.0,typ,1.0,3,attchd,rfn,480.0,ta,0.0,148000.0,wood,0,0.0,0
97,1886.0,rl,74.0,7450.0,1,lvl,inside,gtl,names,norm,1fam,1story,5.0,1956.0,hip,none,0.0,3,cblock,3,1,rec,438.0,lwq,250.0,894.0,4,1074.0,0.0,1074.0,0.0,1.0,0.0,4,6.0,min1,1.0,4,detchd,unf,396.0,ta,0.0,124000.0,wood,1,0.0,0
98,1724.0,rl,60.0,7313.0,0,lvl,inside,gtl,nridght,norm,twnhse,1story,9.0,2005.0,hip,brkface,246.0,5,pconc,5,1,glq,1153.0,unf,408.0,1561.0,5,1561.0,0.0,1561.0,1.0,2.0,0.0,5,6.0,typ,1.0,4,attchd,fin,556.0,ta,203.0,277500.0,metal,1,0.0,0
99,2450.0,rl,83.0,10019.0,1,lvl,inside,gtl,noridge,norm,1fam,2story,8.0,1995.0,hip,brkface,397.0,4,pconc,4,1,alq,527.0,unf,815.0,1342.0,5,1358.0,1368.0,2726.0,0.0,2.0,1.0,4,9.0,typ,1.0,5,attchd,rfn,725.0,ta,307.0,350000.0,vinyl,1,0.0,0
100,1013.0,rl,53.0,15401.0,1,hls,culdsac,gtl,stonebr,norm,1fam,1story,9.0,2004.0,hip,brkface,296.0,5,pconc,5,4,glq,1337.0,unf,547.0,1884.0,5,1884.0,0.0,1884.0,1.0,2.0,0.0,5,7.0,typ,1.0,4,attchd,fin,670.0,ta,214.0,387000.0,vinyl,1,0.0,0
101,2084.0,rl,58.0,9098.0,1,lvl,inside,gtl,edwards,norm,1fam,1story,4.0,1920.0,gable,none,0.0,3,brktil,3,2,alq,348.0,unf,180.0,528.0,5,605.0,0.0,605.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,none,none,0.0,none,0.0,86000.0,wood,0,1.0,0
102,1184.0,rl,103.0,16280.0,0,lvl,inside,gtl,veenker,norm,1fam,1story,8.0,1976.0,gable,none,0.0,5,cblock,4,2,glq,1044.0,rec,0.0,1426.0,5,1671.0,0.0,1671.0,1.0,3.0,0.0,5,6.0,typ,1.0,4,attchd,rfn,550.0,ta,280.0,290000.0,vinyl,1,1.0,0
103,728.0,c (all),72.0,9392.0,0,lvl,corner,gtl,idotrr,norm,1fam,1story,3.0,1900.0,mansard,none,0.0,3,cblock,2,1,unf,0.0,unf,245.0,245.0,3,797.0,0.0,797.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,none,none,0.0,none,0.0,44000.0,aesbestos,1,1.0,0
104,950.0,rl,71.0,12209.0,1,lvl,culdsac,gtl,mitchel,norm,1fam,2story,6.0,2001.0,gable,none,0.0,3,pconc,5,1,alq,690.0,unf,114.0,804.0,5,804.0,1157.0,1961.0,1.0,2.0,1.0,4,7.0,typ,1.0,3,builtin,fin,560.0,ta,125.0,215000.0,vinyl,1,1.0,0
105,2524.0,rl,79.0,13110.0,1,lvl,corner,gtl,nwames,rran,2fmcon,1story,5.0,1972.0,gable,brkface,144.0,3,cblock,4,1,glq,962.0,unf,191.0,1153.0,5,1193.0,0.0,1193.0,1.0,2.0,0.0,3,6.0,typ,0.0,0,attchd,fin,501.0,ta,140.0,146500.0,wood,1,0.0,0
106,2513.0,fv,73.0,2651.0,0,lvl,fr2,gtl,somerst,norm,twnhs,2story,7.0,2000.0,gable,none,0.0,4,pconc,4,1,glq,641.0,unf,32.0,673.0,5,673.0,709.0,1382.0,1.0,2.0,1.0,4,6.0,typ,0.0,0,detchd,unf,490.0,ta,153.0,165000.0,metal,1,0.0,0
107,2028.0,rm,60.0,8520.0,0,lvl,inside,gtl,oldtown,artery,1fam,1.5fin,6.0,1916.0,gable,none,0.0,3,brktil,3,1,rec,168.0,lwq,0.0,714.0,3,1664.0,862.0,2526.0,0.0,2.0,0.0,4,10.0,typ,1.0,4,detchd,unf,216.0,ta,88.0,136000.0,aggregate,1,1.0,0
108,2309.0,rl,72.0,39384.0,1,low,culdsac,sev,names,norm,1fam,1story,6.0,1957.0,gable,stone,902.0,3,cblock,4,4,alq,1110.0,unf,595.0,1705.0,5,1390.0,0.0,1390.0,1.0,1.0,1.0,5,4.0,min1,2.0,4,attchd,unf,550.0,ta,0.0,252000.0,wood,1,0.0,0
109,51.0,rl,36.0,2628.0,0,lvl,inside,gtl,nridght,norm,twnhs,2story,7.0,2003.0,gable,stone,106.0,4,pconc,4,1,unf,0.0,unf,764.0,764.0,5,764.0,862.0,1626.0,0.0,2.0,1.0,4,6.0,typ,0.0,0,builtin,rfn,474.0,ta,0.0,175500.0,vinyl,1,0.0,0
110,699.0,rm,57.0,6406.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,5.0,1939.0,gable,none,0.0,3,brktil,3,1,alq,421.0,unf,269.0,690.0,3,868.0,690.0,1558.0,0.0,1.0,1.0,3,7.0,typ,1.0,4,detchd,unf,400.0,ta,0.0,150000.0,wood,1,1.0,0
111,1881.0,rl,72.0,12342.0,1,lvl,inside,gtl,names,norm,1fam,1story,5.0,1960.0,hip,none,0.0,3,cblock,3,1,unf,0.0,unf,978.0,978.0,3,1422.0,0.0,1422.0,0.0,1.0,0.0,3,6.0,min1,1.0,3,attchd,rfn,286.0,ta,0.0,139900.0,wood,0,1.0,0
112,1345.0,rm,52.0,6240.0,0,lvl,inside,gtl,brkside,norm,1fam,1.5fin,5.0,1930.0,gable,none,0.0,3,pconc,3,1,unf,0.0,unf,1078.0,1078.0,3,1128.0,445.0,1573.0,0.0,2.0,0.0,3,8.0,typ,1.0,4,detchd,unf,360.0,ta,0.0,162900.0,metal,0,1.0,0
113,166.0,rl,87.0,10000.0,1,lvl,corner,gtl,names,norm,1fam,1story,6.0,1962.0,hip,brkface,261.0,3,cblock,3,1,unf,0.0,unf,1116.0,1116.0,3,1116.0,0.0,1116.0,0.0,1.0,1.0,3,5.0,typ,0.0,0,attchd,unf,440.0,ta,0.0,160000.0,wood,0,0.0,0
114,781.0,rl,70.0,9000.0,0,lvl,corner,gtl,sawyer,norm,1fam,1story,2.0,1947.0,gable,none,0.0,3,slab,0,0,none,0.0,none,0.0,0.0,2,660.0,0.0,660.0,0.0,1.0,0.0,2,5.0,min2,0.0,0,none,none,0.0,none,0.0,63900.0,wood,0,1.0,0
115,379.0,rl,80.0,11088.0,0,lvl,inside,gtl,nwames,norm,1fam,1story,6.0,1978.0,gable,brkface,144.0,3,pconc,3,1,alq,832.0,unf,308.0,1140.0,4,1707.0,0.0,1707.0,0.0,2.0,0.0,3,7.0,typ,1.0,3,attchd,fin,479.0,ta,0.0,184000.0,wood,0,1.0,0
116,2818.0,rl,134.0,17755.0,0,lvl,inside,gtl,edwards,norm,1fam,1story,5.0,1959.0,gable,brkface,132.0,3,cblock,3,1,blq,176.0,unf,1290.0,1466.0,3,1466.0,0.0,1466.0,0.0,1.0,1.0,2,6.0,typ,2.0,4,attchd,fin,528.0,ta,0.0,149900.0,wood,1,0.0,0
117,1168.0,fv,73.0,4765.0,1,lvl,inside,gtl,somerst,norm,twnhse,1story,9.0,2000.0,hip,brkface,260.0,4,pconc,4,3,glq,1027.0,unf,587.0,1614.0,5,1638.0,0.0,1638.0,1.0,2.0,0.0,5,5.0,typ,1.0,3,attchd,fin,495.0,ta,230.0,300000.0,metal,1,0.0,0
118,1396.0,rl,82.5,10532.0,0,lvl,corner,gtl,clearcr,norm,1fam,1story,5.0,1960.0,flat,stone,275.0,3,cblock,3,2,rec,988.0,unf,0.0,988.0,4,1721.0,0.0,1721.0,1.0,2.0,0.0,3,7.0,mod,2.0,3,basment,unf,626.0,ta,50.0,145000.0,wood,1,0.0,0
119,838.0,rl,65.0,15426.0,1,lvl,inside,gtl,collgcr,norm,1fam,2story,6.0,1997.0,gable,none,0.0,3,pconc,4,1,glq,821.0,unf,107.0,928.0,5,928.0,836.0,1764.0,1.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,rfn,470.0,ta,276.0,231500.0,vinyl,1,0.0,0
120,1492.0,rl,63.0,13907.0,0,lvl,inside,gtl,edwards,norm,1fam,1story,5.0,1940.0,gable,none,0.0,3,cblock,3,1,blq,290.0,unf,706.0,996.0,5,996.0,0.0,996.0,1.0,1.0,0.0,3,6.0,typ,1.0,4,none,none,0.0,none,144.0,108000.0,wood,0,1.0,0
121,637.0,rl,70.0,8750.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1956.0,gable,none,0.0,3,cblock,3,1,rec,435.0,blq,565.0,1202.0,3,1202.0,0.0,1202.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,rfn,304.0,ta,0.0,120000.0,brick,1,0.0,0
122,1826.0,rl,70.0,9945.0,1,lvl,inside,gtl,sawyer,norm,1fam,1story,5.0,1961.0,hip,brkface,57.0,3,cblock,3,1,rec,827.0,unf,161.0,988.0,3,988.0,0.0,988.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,detchd,unf,572.0,ta,0.0,128500.0,wood,0,0.0,0
123,173.0,rm,56.0,8960.0,0,lvl,inside,gtl,oldtown,artery,1fam,1story,5.0,1927.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,1008.0,1008.0,4,1028.0,0.0,1028.0,0.0,1.0,0.0,3,5.0,typ,1.0,4,detchd,unf,360.0,ta,0.0,115000.0,wood,0,1.0,0
124,715.0,rm,50.0,3500.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,5.0,1947.0,gable,none,0.0,3,cblock,3,1,lwq,312.0,unf,408.0,720.0,3,720.0,564.0,1284.0,0.0,1.0,1.0,3,5.0,typ,0.0,0,detchd,unf,240.0,ta,0.0,110000.0,aesbestos,1,1.0,0
125,1183.0,rl,80.0,24572.0,1,lvl,culdsac,gtl,veenker,norm,1fam,2story,9.0,1977.0,mansard,brkface,1050.0,4,cblock,4,1,glq,410.0,unf,584.0,994.0,3,1599.0,1345.0,2944.0,0.0,2.0,2.0,4,9.0,typ,1.0,4,attchd,rfn,864.0,ta,140.0,150000.0,wood,1,0.0,0
126,2433.0,rl,74.0,9056.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,8.0,2004.0,gable,none,0.0,4,pconc,5,3,unf,0.0,unf,707.0,707.0,5,707.0,707.0,1414.0,0.0,2.0,1.0,4,6.0,typ,1.0,4,attchd,fin,403.0,ta,100.0,178000.0,vinyl,1,0.0,0
127,2866.0,rl,70.0,12320.0,1,hls,inside,gtl,crawfor,norm,1fam,2story,7.0,1932.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,637.0,637.0,5,959.0,650.0,1609.0,0.0,1.0,1.0,4,8.0,typ,2.0,4,2types,unf,579.0,ta,0.0,199500.0,wood,0,1.0,0
128,2311.0,rl,60.0,8238.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,6.0,1997.0,gable,none,0.0,3,pconc,3,1,glq,700.0,unf,113.0,813.0,5,813.0,712.0,1525.0,1.0,2.0,1.0,3,6.0,typ,1.0,3,attchd,fin,400.0,ta,421.0,183500.0,vinyl,1,1.0,0
129,1551.0,rm,75.0,6000.0,0,lvl,inside,gtl,idotrr,norm,1fam,slvl,5.0,1967.0,hip,none,0.0,2,cblock,4,2,rec,257.0,unf,367.0,624.0,5,1092.0,564.0,1656.0,0.0,1.0,1.0,3,7.0,mod,1.0,1,attchd,unf,288.0,ta,0.0,126000.0,wood,1,0.0,0
130,1049.0,rl,24.0,2529.0,0,lvl,inside,gtl,npkvill,norm,twnhs,1story,7.0,1977.0,gable,none,0.0,3,cblock,4,1,alq,378.0,unf,677.0,1055.0,2,1055.0,0.0,1055.0,0.0,2.0,0.0,3,4.0,typ,0.0,0,attchd,unf,440.0,ta,0.0,148500.0,wood,1,0.0,0
131,657.0,rl,60.0,10800.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,5.0,1939.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,676.0,676.0,5,676.0,676.0,1352.0,0.0,2.0,0.0,4,7.0,typ,0.0,0,detchd,unf,720.0,ta,187.0,149000.0,vinyl,0,1.0,0
132,414.0,rl,24.0,2349.0,0,lvl,inside,gtl,npkvill,norm,twnhs,2story,6.0,1977.0,gable,none,0.0,3,cblock,4,1,alq,389.0,unf,466.0,855.0,3,855.0,601.0,1456.0,0.0,2.0,1.0,3,6.0,typ,1.0,3,attchd,unf,440.0,ta,0.0,137900.0,wood,1,0.0,0
133,1181.0,rl,32.0,10846.0,1,lvl,culdsac,gtl,veenker,norm,twnhse,1story,8.0,1993.0,gable,none,0.0,4,pconc,4,4,glq,1619.0,unf,100.0,1719.0,5,1719.0,0.0,1719.0,2.0,1.0,1.0,4,6.0,typ,2.0,4,attchd,fin,473.0,ta,122.0,324000.0,brick,1,0.0,0
134,1514.0,rl,67.0,5604.0,0,lvl,inside,gtl,edwards,norm,1fam,1story,5.0,1925.0,gable,none,0.0,3,cblock,3,1,rec,468.0,unf,396.0,864.0,3,864.0,0.0,864.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,none,none,0.0,none,0.0,98000.0,aggregate,0,1.0,0
135,1040.0,rm,21.0,1680.0,0,lvl,inside,gtl,brdale,norm,twnhs,2story,6.0,1973.0,gable,brkface,359.0,3,cblock,3,1,lwq,458.0,unf,25.0,483.0,3,483.0,504.0,987.0,0.0,1.0,1.0,3,5.0,typ,0.0,0,detchd,unf,264.0,ta,52.0,103400.0,wood,0,0.0,0
136,216.0,rl,54.0,6342.0,0,lvl,inside,gtl,sawyer,feedr,1fam,1.5fin,5.0,1875.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,780.0,780.0,4,780.0,240.0,1020.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,none,none,0.0,none,0.0,94000.0,vinyl,0,1.0,0
137,1720.0,rl,34.0,4590.0,0,lvl,inside,gtl,nridght,norm,twnhs,1story,8.0,2006.0,gable,stone,108.0,4,pconc,4,2,glq,24.0,unf,1530.0,1554.0,5,1554.0,0.0,1554.0,0.0,2.0,0.0,4,6.0,typ,1.0,4,attchd,rfn,627.0,ta,156.0,209500.0,vinyl,1,0.0,0
138,2331.0,rl,60.0,18062.0,1,hls,culdsac,gtl,stonebr,norm,1fam,2story,10.0,2006.0,hip,brkface,662.0,5,pconc,5,4,unf,0.0,unf,1528.0,1528.0,5,1528.0,1862.0,3390.0,0.0,3.0,1.0,5,10.0,typ,1.0,5,builtin,fin,758.0,ta,204.0,545224.0,aggregate,1,0.0,0
139,204.0,rm,60.0,12900.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,6.0,1912.0,gable,none,0.0,4,pconc,3,1,unf,0.0,unf,780.0,780.0,5,780.0,780.0,1560.0,0.0,1.0,1.0,4,7.0,typ,0.0,0,none,none,0.0,none,344.0,159900.0,wood,0,1.0,0
140,19.0,rl,140.0,19138.0,0,lvl,corner,gtl,gilbert,norm,1fam,1story,4.0,1951.0,gable,none,0.0,3,cblock,3,1,lwq,120.0,unf,744.0,864.0,5,864.0,0.0,864.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,detchd,unf,400.0,ta,0.0,141000.0,vinyl,0,0.0,0
141,2438.0,rl,63.0,8658.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,6.0,2000.0,gable,none,0.0,3,pconc,4,1,alq,732.0,unf,250.0,982.0,5,1008.0,881.0,1889.0,0.0,2.0,1.0,3,9.0,typ,1.0,3,attchd,fin,431.0,ta,0.0,215000.0,vinyl,0,0.0,0
142,89.0,rl,70.0,6897.0,1,lvl,corner,gtl,sawyer,norm,1fam,1story,5.0,1962.0,gable,none,0.0,3,cblock,3,1,alq,659.0,unf,381.0,1040.0,5,1040.0,0.0,1040.0,1.0,1.0,1.0,3,6.0,typ,0.0,0,detchd,unf,260.0,ta,0.0,127000.0,wood,1,1.0,0
143,240.0,rl,75.0,9525.0,0,lvl,inside,gtl,edwards,norm,1fam,1story,5.0,1954.0,gable,none,0.0,3,cblock,3,3,blq,954.0,unf,218.0,1172.0,3,1172.0,0.0,1172.0,1.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,fin,366.0,ta,240.0,128000.0,wood,0,1.0,0
144,105.0,fv,57.0,12853.0,1,lvl,inside,gtl,somerst,norm,1fam,1story,8.0,2010.0,gable,none,0.0,4,pconc,5,1,glq,1032.0,unf,610.0,1642.0,5,1418.0,0.0,1418.0,1.0,1.0,1.0,4,6.0,typ,1.0,4,attchd,rfn,852.0,ta,160.0,267916.0,aggregate,1,0.0,0
145,2020.0,rm,52.0,6240.0,0,lvl,inside,gtl,brkside,norm,1fam,1.5fin,6.0,1931.0,gable,none,0.0,3,brktil,3,1,lwq,425.0,unf,459.0,884.0,3,959.0,408.0,1367.0,0.0,1.0,0.0,3,6.0,typ,1.0,4,detchd,unf,560.0,ta,0.0,127500.0,wood,0,1.0,0
146,888.0,rl,64.0,7301.0,0,lvl,corner,gtl,edwards,norm,1fam,sfoyer,7.0,2003.0,gable,brkface,500.0,4,slab,0,0,none,0.0,none,0.0,0.0,5,495.0,1427.0,1922.0,0.0,3.0,0.0,4,7.0,typ,1.0,5,builtin,rfn,672.0,ta,0.0,198500.0,wood,0,0.0,0
147,1019.0,rl,78.0,12090.0,1,lvl,inside,gtl,nwames,norm,1fam,1story,6.0,1981.0,gable,brkface,210.0,3,cblock,4,1,glq,588.0,lwq,606.0,1422.0,3,1422.0,0.0,1422.0,0.0,2.0,0.0,4,7.0,typ,1.0,3,attchd,fin,576.0,ta,276.0,175500.0,metal,0,0.0,0
148,2132.0,rl,70.0,8826.0,0,lvl,inside,gtl,collgcr,norm,1fam,2story,7.0,2000.0,gable,brkface,144.0,4,pconc,4,1,glq,841.0,unf,144.0,985.0,5,985.0,857.0,1842.0,1.0,2.0,1.0,4,7.0,typ,1.0,3,attchd,fin,486.0,ta,193.0,217500.0,vinyl,1,0.0,0
149,203.0,rm,57.0,8094.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,4.0,1915.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,888.0,888.0,5,888.0,1074.0,1962.0,0.0,1.0,1.0,3,9.0,typ,1.0,3,detchd,unf,572.0,ta,160.0,149500.0,metal,0,1.0,0
150,420.0,rl,72.0,10710.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1966.0,hip,brkface,165.0,4,pconc,3,1,blq,644.0,unf,220.0,864.0,5,1120.0,0.0,1120.0,0.0,1.0,0.0,3,5.0,typ,1.0,3,attchd,rfn,656.0,ta,0.0,148800.0,wood,1,1.0,0
151,2333.0,rl,85.0,16056.0,1,lvl,inside,gtl,stonebr,norm,1fam,2story,9.0,2005.0,hip,stone,208.0,4,pconc,5,3,glq,240.0,unf,1752.0,1992.0,5,1992.0,876.0,2868.0,0.0,3.0,1.0,5,11.0,typ,1.0,4,builtin,fin,716.0,ta,214.0,556581.0,aggregate,1,1.0,0
152,632.0,rl,70.0,8400.0,0,lvl,inside,gtl,names,norm,1fam,1story,6.0,1957.0,hip,none,0.0,3,cblock,3,1,alq,189.0,rec,628.0,1478.0,4,1478.0,0.0,1478.0,1.0,1.0,1.0,3,6.0,typ,2.0,4,attchd,rfn,442.0,ta,114.0,156500.0,brick,0,0.0,0
153,2800.0,rl,90.0,11250.0,0,lvl,corner,gtl,collgcr,norm,1fam,2story,7.0,1995.0,gable,none,0.0,4,pconc,4,3,glq,685.0,unf,245.0,930.0,5,950.0,1045.0,1995.0,1.0,2.0,1.0,4,8.0,typ,1.0,3,attchd,rfn,610.0,ta,275.0,237000.0,vinyl,1,1.0,0
154,1885.0,rl,70.0,7535.0,1,lvl,inside,gtl,names,norm,1fam,1story,5.0,1958.0,gable,none,0.0,3,cblock,3,1,blq,111.0,lwq,522.0,912.0,2,912.0,0.0,912.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,fin,297.0,ta,12.0,120000.0,metal,1,1.0,0
155,1734.0,rl,88.0,12216.0,1,lvl,corner,gtl,gilbert,norm,1fam,1story,6.0,2005.0,gable,none,0.0,3,pconc,4,3,glq,918.0,unf,408.0,1326.0,5,1326.0,0.0,1326.0,1.0,2.0,0.0,4,6.0,typ,0.0,0,attchd,fin,388.0,ta,120.0,203000.0,vinyl,1,0.0,0
156,2327.0,rl,30.0,3701.0,1,lvl,inside,gtl,stonebr,norm,twnhse,1story,8.0,1987.0,gable,none,0.0,3,cblock,4,1,unf,0.0,unf,1191.0,1191.0,3,1204.0,0.0,1204.0,0.0,2.0,0.0,3,5.0,typ,0.0,0,attchd,rfn,461.0,ta,120.0,130000.0,wood,1,0.0,0
