,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
42,983.0,923275040.0,85.0,rl,74.0,9101.0,pave,none,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,sfoyer,5.0,6.0,1978.0,1978.0,gable,compshg,plywood,plywood,brkface,104.0,ta,gd,pconc,gd,ta,av,glq,1097.0,unf,0.0,0.0,1097.0,gasa,ex,y,sbrkr,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,gd,4.0,typ,1.0,ta,attchd,1978.0,fin,2.0,602.0,ta,ta,y,303.0,30.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,165500.0
43,1325.0,902406090.0,50.0,rm,81.0,12150.0,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5.0,5.0,1954.0,1954.0,gable,compshg,metalsd,metalsd,brkface,335.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,1050.0,1050.0,gasa,ex,n,fusef,1050.0,745.0,0.0,1795.0,0.0,0.0,2.0,0.0,4.0,1.0,ta,7.0,typ,0.0,none,attchd,1954.0,unf,1.0,352.0,fa,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,11.0,2008.0,wd ,131500.0
44,1378.0,905102170.0,20.0,rl,70.0,11200.0,pave,none,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5.0,5.0,1965.0,1965.0,hip,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,rec,906.0,unf,0.0,134.0,1040.0,gasa,ex,y,sbrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,detchd,1965.0,unf,1.0,384.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2008.0,wd ,129500.0
45,1537.0,909281110.0,70.0,rl,100.0,9670.0,pave,none,ir1,hls,allpub,inside,mod,crawfor,norm,norm,1fam,2story,8.0,6.0,1935.0,1950.0,gable,compshg,brkface,stucco,stone,40.0,ta,ta,pconc,ta,fa,no,lwq,210.0,unf,0.0,398.0,608.0,gasa,ta,y,sbrkr,983.0,890.0,0.0,1873.0,0.0,0.0,1.0,1.0,4.0,1.0,ta,9.0,typ,2.0,gd,detchd,1935.0,fin,2.0,786.0,fa,ta,y,0.0,0.0,207.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2008.0,wd ,257076.0
46,905.0,909101140.0,50.0,rl,60.0,10998.0,pave,grvl,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5.0,5.0,1941.0,1960.0,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,lwq,408.0,blq,420.0,156.0,984.0,gasa,ex,y,sbrkr,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,ta,6.0,min2,0.0,none,detchd,1977.0,unf,2.0,660.0,ta,ta,y,0.0,68.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,117000.0
47,1532.0,909275050.0,70.0,rl,60.0,7200.0,pave,none,reg,hls,allpub,inside,mod,crawfor,norm,norm,1fam,2story,7.0,6.0,1931.0,2000.0,gable,compshg,stucco,wd shng,none,0.0,ta,fa,brktil,gd,ta,no,unf,0.0,unf,0.0,776.0,776.0,gasa,ta,y,sbrkr,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,6.0,typ,1.0,gd,attchd,1931.0,rfn,1.0,270.0,ta,ta,p,0.0,0.0,112.0,0.0,0.0,0.0,none,mnprv,none,0.0,2.0,2008.0,wd ,149000.0
48,132.0,534475100.0,20.0,rl,80.0,9920.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5.0,5.0,1954.0,1954.0,gable,compshg,hdboard,hdboard,stone,110.0,ta,ta,cblock,ta,ta,no,rec,354.0,lwq,290.0,412.0,1056.0,gasa,ta,y,sbrkr,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,1954.0,rfn,1.0,280.0,ta,ta,y,0.0,0.0,164.0,0.0,0.0,0.0,none,mnprv,none,0.0,2.0,2010.0,wd ,128000.0
49,1078.0,528188090.0,160.0,rl,36.0,2448.0,pave,none,reg,lvl,allpub,inside,gtl,nridght,norm,norm,twnhs,2story,7.0,5.0,2003.0,2004.0,gable,compshg,vinylsd,wd shng,stone,106.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,764.0,764.0,gasa,ex,y,sbrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,gd,6.0,typ,0.0,none,builtin,2003.0,rfn,2.0,474.0,ta,ta,y,0.0,27.0,0.0,0.0,0.0,0.0,none,none,none,0.0,10.0,2008.0,wd ,155000.0
50,2511.0,533221080.0,160.0,fv,73.0,2998.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,6.0,5.0,2000.0,2000.0,gable,compshg,metalsd,metalsd,brkface,513.0,gd,ta,pconc,gd,ta,no,glq,353.0,unf,0.0,403.0,756.0,gasa,ex,y,sbrkr,768.0,756.0,0.0,1524.0,0.0,0.0,2.0,1.0,2.0,1.0,gd,4.0,typ,0.0,none,detchd,2000.0,unf,2.0,440.0,ta,ta,y,0.0,32.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2006.0,wd ,166000.0
51,912.0,909250220.0,50.0,rl,65.0,7804.0,pave,none,reg,lvl,allpub,inside,gtl,swisu,norm,norm,1fam,1.5fin,4.0,3.0,1928.0,1950.0,gable,compshg,wdshing,plywood,none,0.0,ta,ta,brktil,ta,ta,no,blq,622.0,unf,0.0,500.0,1122.0,gasa,ta,y,sbrkr,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,gd,7.0,min2,2.0,ta,detchd,1981.0,unf,2.0,576.0,ta,ta,y,431.0,44.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,12.0,2009.0,wd ,135000.0
52,2351.0,527356020.0,60.0,rl,80.0,16692.0,pave,none,ir1,lvl,allpub,inside,gtl,nwames,rran,norm,1fam,2story,7.0,5.0,1978.0,1978.0,gable,compshg,plywood,plywood,brkface,184.0,ta,ta,cblock,gd,ta,no,blq,790.0,lwq,469.0,133.0,1392.0,gasa,ta,y,sbrkr,1392.0,1392.0,0.0,2784.0,1.0,0.0,3.0,1.0,5.0,1.0,gd,12.0,typ,2.0,ta,attchd,1978.0,rfn,2.0,564.0,ta,ta,y,0.0,112.0,0.0,0.0,440.0,519.0,fa,mnprv,tenc,2000.0,7.0,2006.0,wd ,250000.0
53,330.0,923226250.0,160.0,rm,21.0,1476.0,pave,none,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,2story,4.0,7.0,1970.0,1970.0,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,glq,176.0,unf,0.0,370.0,546.0,gasa,ex,y,sbrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,5.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,y,200.0,26.0,0.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2010.0,wd ,76000.0
54,2586.0,535305120.0,20.0,rl,75.0,10170.0,pave,none,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6.0,6.0,1951.0,1951.0,hip,compshg,wd sdng,wd sdng,brkface,522.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,216.0,216.0,gasa,ta,y,sbrkr,1575.0,0.0,0.0,1575.0,0.0,0.0,1.0,1.0,2.0,1.0,gd,5.0,typ,1.0,gd,attchd,1951.0,unf,2.0,400.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2006.0,wd ,155000.0
55,224.0,905106140.0,60.0,rl,80.0,9364.0,pave,none,reg,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,2story,6.0,7.0,1969.0,1969.0,gable,compshg,hdboard,hdboard,stone,143.0,ta,ta,cblock,ta,ta,no,alq,371.0,unf,0.0,292.0,663.0,gasa,ta,y,sbrkr,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,ta,7.0,typ,0.0,none,attchd,1969.0,fin,1.0,299.0,ta,ta,y,379.0,36.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2010.0,wd ,158000.0
56,98.0,533212020.0,160.0,fv,24.0,2544.0,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,7.0,5.0,2004.0,2005.0,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,368.0,alq,42.0,190.0,600.0,gasa,ex,y,sbrkr,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,gd,4.0,typ,0.0,none,detchd,2004.0,rfn,2.0,480.0,ta,ta,y,0.0,172.0,0.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2010.0,wd ,149500.0
57,2565.0,534479300.0,20.0,rl,82.0,9888.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5.0,6.0,1954.0,1975.0,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,blq,486.0,unf,0.0,450.0,936.0,gasa,ta,y,fusea,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,ta,5.0,typ,0.0,none,attchd,1954.0,unf,1.0,240.0,ta,ta,y,0.0,0.0,160.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2006.0,wd ,121000.0
58,1934.0,535304170.0,20.0,rl,68.0,7942.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6.0,7.0,1953.0,1953.0,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,85.0,alq,955.0,0.0,1040.0,gasa,ta,y,fusef,1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,1953.0,fin,1.0,293.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,6.0,2007.0,wd ,136000.0
59,997.0,527107010.0,60.0,rl,63.0,15038.0,pave,none,ir2,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,6.0,5.0,1996.0,1996.0,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,rec,138.0,unf,0.0,778.0,916.0,gasa,gd,y,sbrkr,916.0,720.0,0.0,1636.0,0.0,0.0,2.0,1.0,3.0,1.0,ta,7.0,typ,1.0,ta,attchd,1996.0,fin,2.0,386.0,ta,ta,y,168.0,84.0,0.0,0.0,0.0,0.0,none,none,none,0.0,11.0,2008.0,wd ,173000.0
60,64.0,528382020.0,60.0,rl,92.0,11764.0,pave,none,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,8.0,7.0,1999.0,2007.0,gable,compshg,vinylsd,vinylsd,brkface,348.0,gd,ta,pconc,gd,ta,no,glq,524.0,unf,0.0,628.0,1152.0,gasa,ex,y,sbrkr,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,gd,9.0,typ,1.0,gd,attchd,1999.0,fin,3.0,671.0,ta,ta,y,132.0,57.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2010.0,wd ,290000.0
61,1799.0,528458130.0,60.0,fv,75.0,9000.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,8.0,5.0,2007.0,2007.0,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,av,glq,64.0,unf,0.0,1120.0,1184.0,gasa,ex,y,sbrkr,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,ex,11.0,typ,1.0,gd,builtin,2007.0,fin,2.0,550.0,ta,ta,y,208.0,364.0,0.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2007.0,new,303477.0
62,230.0,905109170.0,20.0,rl,82.5,20062.0,pave,none,ir1,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,7.0,7.0,1977.0,2001.0,hip,compshg,wd sdng,wd sdng,none,0.0,gd,gd,cblock,gd,ta,gd,alq,1092.0,unf,0.0,328.0,1420.0,gasa,gd,y,sbrkr,1483.0,0.0,0.0,1483.0,1.0,0.0,1.0,1.0,1.0,1.0,ta,4.0,typ,2.0,ta,attchd,1977.0,rfn,2.0,690.0,ta,ta,y,496.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2010.0,wd ,270000.0
63,1295.0,902109160.0,50.0,rm,81.0,7308.0,pave,none,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,1.5fin,5.0,5.0,1920.0,1950.0,gable,compshg,wdshing,wd shng,none,0.0,fa,fa,brktil,ta,ta,no,rec,360.0,unf,0.0,576.0,936.0,gasa,gd,n,fusea,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,0.0,2.0,1.0,ex,6.0,typ,1.0,gd,detchd,1920.0,unf,1.0,225.0,fa,fa,n,0.0,0.0,236.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2008.0,wd ,122250.0
64,638.0,535178120.0,20.0,rl,70.0,8750.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5.0,5.0,1955.0,1955.0,gable,compshg,asbshng,asbshng,none,0.0,ta,ta,cblock,ta,ta,no,rec,172.0,lwq,483.0,727.0,1382.0,gasa,gd,y,fusea,1382.0,0.0,0.0,1382.0,0.0,1.0,1.0,0.0,3.0,1.0,gd,6.0,typ,0.0,none,attchd,1955.0,unf,1.0,350.0,ta,ta,y,280.0,0.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,7.0,2009.0,wd ,153000.0
65,2278.0,923202134.0,20.0,rl,70.0,8402.0,pave,none,reg,lvl,allpub,inside,gtl,mitchel,feedr,norm,1fam,1story,5.0,5.0,2007.0,2007.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,alq,206.0,unf,0.0,914.0,1120.0,gasa,ex,y,sbrkr,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,y,0.0,30.0,0.0,0.0,0.0,0.0,none,none,none,0.0,12.0,2007.0,new,147000.0
66,2202.0,909252150.0,70.0,rl,63.0,4000.0,pave,none,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,2story,7.0,8.0,1930.0,1995.0,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,gd,ta,no,glq,246.0,unf,0.0,285.0,531.0,gasa,ta,y,sbrkr,567.0,531.0,0.0,1098.0,1.0,0.0,1.0,0.0,2.0,1.0,ta,5.0,typ,1.0,gd,detchd,1930.0,unf,1.0,216.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,6.0,2007.0,wd ,148500.0
67,2833.0,908188150.0,160.0,rm,32.0,3363.0,pave,none,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhse,2story,7.0,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,stone,117.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,976.0,976.0,gasa,ex,y,sbrkr,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,7.0,maj1,0.0,none,detchd,2004.0,unf,2.0,380.0,ta,ta,y,0.0,40.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,130000.0
68,1707.0,528150040.0,20.0,rl,94.0,13615.0,pave,none,ir1,hls,allpub,corner,mod,nridght,norm,norm,1fam,1story,9.0,5.0,2006.0,2006.0,hip,compshg,metalsd,metalsd,stone,510.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0.0,1802.0,1802.0,gasa,ex,y,sbrkr,1802.0,0.0,0.0,1802.0,0.0,0.0,2.0,1.0,3.0,1.0,ex,7.0,typ,1.0,gd,attchd,2006.0,fin,3.0,843.0,ta,ta,y,158.0,105.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2007.0,wd ,372000.0
69,2428.0,528228565.0,120.0,rl,43.0,3013.0,pave,none,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7.0,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,brkface,145.0,gd,ta,pconc,gd,ta,gd,glq,16.0,unf,0.0,1346.0,1362.0,gasa,ex,y,sbrkr,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,gd,6.0,typ,1.0,gd,attchd,2005.0,fin,2.0,440.0,ta,ta,y,142.0,20.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,213490.0
70,242.0,905453080.0,20.0,rl,44.0,17485.0,pave,none,ir2,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,7.0,5.0,2009.0,2010.0,gable,compshg,vinylsd,vinylsd,stone,96.0,gd,ta,pconc,gd,ta,gd,glq,1346.0,unf,0.0,162.0,1508.0,gasa,ex,y,sbrkr,1508.0,0.0,0.0,1508.0,1.0,0.0,1.0,0.0,1.0,1.0,gd,5.0,typ,2.0,ta,attchd,2009.0,rfn,2.0,572.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,1.0,2010.0,con,308030.0
71,1564.0,914453045.0,20.0,rl,74.0,23730.0,pave,none,ir2,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,1story,7.0,5.0,1996.0,1997.0,gable,compshg,metalsd,metalsd,brkface,668.0,gd,ta,pconc,ex,ta,mn,glq,700.0,unf,0.0,1140.0,1840.0,gasa,ex,y,sbrkr,2032.0,0.0,0.0,2032.0,1.0,0.0,3.0,0.0,3.0,1.0,gd,7.0,typ,0.0,none,attchd,1996.0,fin,3.0,786.0,ta,ta,y,0.0,46.0,192.0,0.0,0.0,0.0,none,none,none,0.0,9.0,2008.0,wd ,300000.0
72,2613.0,535403150.0,20.0,rl,79.0,8910.0,pave,none,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6.0,6.0,1959.0,1959.0,hip,compshg,brkface,brkface,none,0.0,ta,ta,cblock,ta,ta,mn,alq,655.0,unf,0.0,0.0,655.0,gasa,ex,y,sbrkr,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,ta,6.0,typ,1.0,fa,builtin,1954.0,fin,2.0,539.0,ta,ta,y,0.0,0.0,192.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2006.0,wd ,159500.0
73,2832.0,908188140.0,160.0,rm,24.0,2522.0,pave,none,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhs,2story,7.0,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,stone,50.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,970.0,970.0,gasa,ex,y,sbrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,7.0,maj1,0.0,none,detchd,2004.0,unf,2.0,380.0,ta,ta,y,0.0,40.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,137500.0
74,2459.0,528439030.0,20.0,rl,73.0,8688.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7.0,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,brkface,228.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1616.0,1616.0,gasa,ex,y,sbrkr,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,7.0,typ,0.0,none,attchd,2005.0,rfn,3.0,834.0,ta,ta,y,208.0,59.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,232000.0
75,1360.0,903452025.0,30.0,rm,60.0,6291.0,grvl,none,ir1,lvl,allpub,inside,gtl,idotrr,rrne,norm,1fam,1story,6.0,6.0,1930.0,1950.0,gable,compshg,stucco,wd shng,none,0.0,gd,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,768.0,768.0,gasa,ta,y,sbrkr,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,1.0,1.0,ta,4.0,typ,0.0,none,detchd,1930.0,unf,2.0,440.0,ta,ta,n,0.0,0.0,84.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2008.0,wd ,93850.0
76,2723.0,905200380.0,30.0,rl,70.0,17529.0,pave,none,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5.0,5.0,1924.0,1950.0,gable,compshg,brkface,wd sdng,stone,65.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,872.0,872.0,gasa,fa,n,fusef,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,2.0,1.0,fa,5.0,mod,1.0,gd,detchd,1924.0,unf,1.0,322.0,fa,fa,n,0.0,0.0,116.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,105000.0
77,1350.0,903235100.0,30.0,rm,60.0,6324.0,pave,none,ir1,lvl,allpub,inside,gtl,brkside,feedr,rrnn,1fam,1story,4.0,6.0,1927.0,1950.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,520.0,520.0,gasa,fa,n,sbrkr,520.0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,1.0,1.0,fa,4.0,typ,0.0,none,detchd,1920.0,unf,1.0,240.0,fa,ta,y,49.0,0.0,87.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2008.0,wd ,68500.0
78,136.0,535106190.0,90.0,rl,80.0,11600.0,pave,none,reg,lvl,allpub,corner,gtl,names,feedr,norm,duplex,2story,5.0,5.0,1960.0,1960.0,gable,compshg,metalsd,metalsd,brkface,361.0,ta,ta,cblock,ta,ta,no,rec,443.0,unf,0.0,662.0,1105.0,gasa,ta,y,fusea,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,ta,12.0,typ,0.0,none,detchd,1960.0,unf,2.0,480.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,1.0,2010.0,wd ,154300.0
79,2235.0,910201050.0,50.0,rm,50.0,7288.0,pave,none,reg,lvl,allpub,inside,gtl,idotrr,artery,norm,1fam,1.5fin,5.0,7.0,1925.0,2003.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,gd,brktil,ta,po,no,unf,0.0,unf,0.0,936.0,936.0,gasa,ex,y,sbrkr,936.0,665.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,n,0.0,0.0,0.0,176.0,0.0,0.0,none,none,none,0.0,9.0,2007.0,wd ,129850.0
80,1993.0,902301130.0,70.0,rm,35.0,4571.0,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,5.0,7.0,1910.0,1950.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,blq,168.0,unf,0.0,448.0,616.0,gasa,ex,y,sbrkr,616.0,616.0,0.0,1232.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,detchd,1920.0,unf,2.0,480.0,fa,fa,y,280.0,0.0,143.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2007.0,wd ,114000.0
81,367.0,527214050.0,20.0,rl,63.0,17423.0,pave,none,ir1,lvl,allpub,culdsac,gtl,stonebr,norm,norm,1fam,1story,9.0,5.0,2008.0,2009.0,hip,compshg,vinylsd,vinylsd,stone,748.0,ex,ta,pconc,ex,ta,no,glq,1904.0,unf,0.0,312.0,2216.0,gasa,ex,y,sbrkr,2234.0,0.0,0.0,2234.0,1.0,0.0,2.0,0.0,1.0,1.0,ex,9.0,typ,1.0,gd,attchd,2009.0,fin,3.0,1166.0,ta,ta,y,0.0,60.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,new,501837.0
82,1309.0,902300215.0,50.0,rm,100.0,12665.0,pave,grvl,ir1,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1.5fin,5.0,8.0,1915.0,1950.0,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,mn,unf,0.0,unf,0.0,876.0,876.0,gasa,gd,y,sbrkr,876.0,540.0,0.0,1416.0,0.0,0.0,1.0,1.0,4.0,1.0,ta,7.0,typ,1.0,gd,detchd,1949.0,unf,3.0,720.0,ta,ta,y,418.0,0.0,194.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2008.0,wd ,153900.0
83,402.0,527425110.0,20.0,rl,60.0,9000.0,pave,none,reg,lvl,allpub,fr2,gtl,names,norm,norm,1fam,1story,4.0,7.0,1971.0,2006.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,240.0,unf,0.0,624.0,864.0,gasa,gd,y,sbrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,detchd,1986.0,unf,2.0,576.0,ta,ta,y,200.0,0.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,7.0,2009.0,wd ,130000.0
84,1592.0,923203140.0,120.0,rm,32.0,4500.0,pave,none,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6.0,5.0,1997.0,1997.0,hip,compshg,vinylsd,vinylsd,brkface,197.0,ta,ta,pconc,ex,ta,no,glq,864.0,unf,0.0,325.0,1189.0,gasa,ex,y,sbrkr,1189.0,0.0,0.0,1189.0,1.0,0.0,2.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,attchd,1997.0,rfn,2.0,392.0,ta,ta,y,0.0,122.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2008.0,wd ,160500.0
